census_cd	census_type	census_sub_cd	province_cd	region_cd	region_sub_cd	region_type	latitude	longitude	land_sq_km	pop_this	pop_last	pop_change	pop_change_pct	pop_per_sq_km	private_dwell	private_dwell_res
4210540.00	CT	421	QC		Québec		46.9238	-70.9469	    192.81	    6711	    6862	-151	     -2.2	   34.8	    3470	    2811
4210600.03	CT	421	QC		Québec		46.7695	-71.5151	     63.66	    2269	    2531	-262	    -10.4	   35.6	     964	     913
4210600.04	CT	421	QC		Québec		46.7471	-71.4379	     16.76	    7614	    6710	904	     13.5	  454.4	    2814	    2769
4210600.05	CT	421	QC		Québec		46.7436	-71.3894	      3.61	    2939	    2782	157	      5.6	  814.5	    1016	     939
4210600.06	CT	421	QC		Québec		46.7455	-71.379	      1.73	    5319	    5258	61	      1.2	 3078.1	    1838	    1810
4210605.00	CT	421	QC		Québec		46.8499	-71.597	    166.24	    8183	    6819	1364	     20.0	   49.2	    4203	    3334
4210610.00	CT	421	QC		Québec		46.9099	-71.5581	     63.71	    5086	    3825	1261	     33.0	   79.8	    1936	    1801
4210700.00	CT	421	QC		Québec		46.8181	-70.9822	     43.84	    2420	    2180	240	     11.0	   55.2	    1146	     933
4210800.01	CT	421	QC		Québec		46.816	-71.1081	      9.64	    5484	    5417	67	      1.2	  569.0	    2559	    2426
4210800.02	CT	421	QC		Québec		46.8164	-71.1601	      2.84	    5480	    5293	187	      3.5	 1929.2	    2376	    2346
4210801.00	CT	421	QC		Québec		46.8243	-71.1719	      1.04	    3597	    3701	-104	     -2.8	 3447.7	    1813	    1740
4210802.00	CT	421	QC		Québec		46.8284	-71.123	      3.72	    2775	    2589	186	      7.2	  745.7	    1376	    1302
4210810.00	CT	421	QC		Québec		46.7974	-71.1853	      1.27	    4118	    4048	70	      1.7	 3234.1	    2080	    2043
4210811.00	CT	421	QC		Québec		46.7812	-71.1598	     11.54	    7779	    6872	907	     13.2	  674.0	    3643	    3588
4210812.00	CT	421	QC		Québec		46.8096	-71.1812	      1.25	    4390	    4284	106	      2.5	 3506.1	    2133	    2019
4210820.01	CT	421	QC		Québec		46.7788	-71.2047	      2.51	    4259	    4355	-96	     -2.2	 1698.0	    2079	    2041
4210820.03	CT	421	QC		Québec		46.7779	-71.1904	      1.93	    5409	    4914	495	     10.1	 2808.1	    2370	    2343
4210820.04	CT	421	QC		Québec		46.7565	-71.1828	     13.63	    4064	    2740	1324	     48.3	  298.2	    1663	    1617
4210825.00	CT	421	QC		Québec		46.7849	-71.1122	     90.61	    7871	    7475	396	      5.3	   86.9	    3102	    3039
4210830.01	CT	421	QC		Québec		46.7492	-71.2308	      6.77	    4967	    5011	-44	     -0.9	  733.2	    2256	    2214
4210830.02	CT	421	QC		Québec		46.7378	-71.2657	      5.36	    6777	    5659	1118	     19.8	 1265.0	    3435	    3369
4210835.03	CT	421	QC		Québec		46.6734	-71.2132	     54.66	    6448	    5436	1012	     18.6	  118.0	    2464	    2431
4210835.04	CT	421	QC		Québec		46.7186	-71.1622	     24.73	    4383	    4304	79	      1.8	  177.2	    1608	    1588
4210835.05	CT	421	QC		Québec		46.7361	-71.1975	      4.03	    4421	    4633	-212	     -4.6	 1096.8	    1590	    1566
4210835.06	CT	421	QC		Québec		46.7239	-71.2299	      6.20	    3293	    2799	494	     17.6	  530.7	    1179	    1174
4210835.07	CT	421	QC		Québec		46.7116	-71.2115	      6.55	    4883	    4903	-20	     -0.4	  746.0	    1902	    1895
4210840.01	CT	421	QC		Québec		46.7146	-71.2803	      2.57	    5384	    5427	-43	     -0.8	 2095.8	    2698	    2639
4210840.02	CT	421	QC		Québec		46.7148	-71.2595	      5.50	    4699	    4940	-241	     -4.9	  854.1	    2044	    2026
4210845.02	CT	421	QC		Québec		46.6214	-71.2672	    165.55	    7292	    6602	690	     10.5	   44.0	    2927	    2788
4210845.03	CT	421	QC		Québec		46.6436	-71.3305	     32.90	    4309	    4039	270	      6.7	  131.0	    1670	    1648
4210845.04	CT	421	QC		Québec		46.6549	-71.2987	      2.84	    4566	    4560	6	      0.1	 1607.4	    1706	    1686
4210846.02	CT	421	QC		Québec		46.6903	-71.3611	     33.71	    5942	    5760	182	      3.2	  176.3	    2262	    2239
4210846.03	CT	421	QC		Québec		46.6927	-71.3127	     20.96	    1202	    1136	66	      5.8	   57.3	     481	     476
4210846.04	CT	421	QC		Québec		46.6973	-71.2909	      3.83	    7700	    6969	731	     10.5	 2011.4	    2908	    2889
4210850.02	CT	421	QC		Québec		46.6981	-71.4151	     21.06	    2229	    1855	374	     20.2	  105.8	     978	     912
4210850.03	CT	421	QC		Québec		46.7293	-71.3199	      3.77	    3593	    3282	311	      9.5	  953.8	    1371	    1322
4210850.04	CT	421	QC		Québec		46.7306	-71.294	      2.32	    4189	    3438	751	     21.8	 1806.5	    1506	    1497
4210850.05	CT	421	QC		Québec		46.7112	-71.3526	     13.15	    3443	    2966	477	     16.1	  261.8	    1325	    1259
4210900.00	CT	421	QC		Québec		46.7029	-71.0044	    122.29	    5023	    4094	929	     22.7	   41.1	    2145	    2010
4210901.00	CT	421	QC		Québec		46.739	-71.6319	     72.16	    3888	    3638	250	      6.9	   53.9	    1670	    1596
4330001.00	CT	433	QC		Sherbrooke		45.3967	-71.8704	      3.26	    5119	    4758	361	      7.6	 1569.6	    2492	    2399
4330002.00	CT	433	QC		Sherbrooke		45.3916	-71.8856	      0.88	    1532	    1574	-42	     -2.7	 1742.7	     866	     790
4330003.00	CT	433	QC		Sherbrooke		45.39	-71.8921	      0.72	    3379	    3677	-298	     -8.1	 4672.3	    1966	    1807
4330004.00	CT	433	QC		Sherbrooke		45.3867	-71.8989	      0.99	    4502	    4728	-226	     -4.8	 4555.3	    2637	    2371
4330005.00	CT	433	QC		Sherbrooke		45.3922	-71.9044	      0.97	    2121	    2168	-47	     -2.2	 2185.9	    1351	    1281
4330006.00	CT	433	QC		Sherbrooke		45.3829	-71.9204	      3.67	    2693	    2827	-134	     -4.7	  734.5	    1799	    1406
4330007.00	CT	433	QC		Sherbrooke		45.3873	-71.9307	      1.47	    2504	    2573	-69	     -2.7	 1699.2	    1609	    1202
4330008.00	CT	433	QC		Sherbrooke		45.3848	-71.9477	      2.63	    3094	    3107	-13	     -0.4	 1174.9	    1445	    1310
4330009.01	CT	433	QC		Sherbrooke		45.3892	-71.9789	      2.96	    3289	    2330	959	     41.2	 1110.4	    1392	    1375
4330009.02	CT	433	QC		Sherbrooke		45.3945	-71.9457	      3.06	    5847	    5573	274	      4.9	 1913.8	    3674	    3447
4330010.00	CT	433	QC		Sherbrooke		45.4018	-71.9222	      1.60	    3115	    3321	-206	     -6.2	 1943.4	    1560	    1460
4330011.00	CT	433	QC		Sherbrooke		45.4006	-71.9044	      0.71	    1872	    1852	20	      1.1	 2654.2	    1148	    1065
4330012.00	CT	433	QC		Sherbrooke		45.4032	-71.8972	      0.90	    2037	    2094	-57	     -2.7	 2268.6	    1397	    1232
4330013.00	CT	433	QC		Sherbrooke		45.3977	-71.8891	      0.56	    1899	    2011	-112	     -5.6	 3382.0	    1347	    1183
4330014.00	CT	433	QC		Sherbrooke		45.4038	-71.88	      0.74	    3360	    3399	-39	     -1.1	 4530.7	    1934	    1784
4330015.01	CT	433	QC		Sherbrooke		45.4067	-71.8658	      1.10	    2821	    3029	-208	     -6.9	 2555.3	    1484	    1421
4330015.02	CT	433	QC		Sherbrooke		45.4157	-71.8661	      1.48	    6064	    5521	543	      9.8	 4084.3	    3199	    2994
4330016.00	CT	433	QC		Sherbrooke		45.4133	-71.8768	      1.03	    4026	    4224	-198	     -4.7	 3910.3	    2334	    2137
4330017.00	CT	433	QC		Sherbrooke		45.4118	-71.8877	      2.60	    2743	    2927	-184	     -6.3	 1056.5	    1914	    1595
4330018.00	CT	433	QC		Sherbrooke		45.4107	-71.9087	      2.01	    5557	    5610	-53	     -0.9	 2758.1	    2498	    2392
4330019.01	CT	433	QC		Sherbrooke		45.4254	-71.9529	     20.74	    5433	    5212	221	      4.2	  261.9	    2783	    2594
4330019.02	CT	433	QC		Sherbrooke		45.4139	-71.9281	      4.07	    6908	    6725	183	      2.7	 1697.0	    3353	    3212
4330100.00	CT	433	QC		Sherbrooke		45.3586	-71.8375	     27.81	    5178	    5541	-363	     -6.6	  186.2	    2817	    2289
4330110.01	CT	433	QC		Sherbrooke		45.3393	-72.0584	     28.90	    3737	    3384	353	     10.4	  129.3	    1637	    1516
4330110.03	CT	433	QC		Sherbrooke		45.3419	-71.9531	     31.51	    5514	    4413	1101	     24.9	  175.0	    2157	    2047
4330110.04	CT	433	QC		Sherbrooke		45.3565	-71.9897	      6.35	    5749	    5241	508	      9.7	  905.3	    2323	    2283
4330110.06	CT	433	QC		Sherbrooke		45.3765	-71.9931	      6.13	    6148	    5821	327	      5.6	 1003.1	    2568	    2504
4330110.07	CT	433	QC		Sherbrooke		45.3708	-71.9747	      3.96	    6043	    5218	825	     15.8	 1525.4	    2461	    2420
4330111.01	CT	433	QC		Sherbrooke		45.37	-71.9209	      9.09	    7129	    7144	-15	     -0.2	  784.3	    3634	    3259
4330111.02	CT	433	QC		Sherbrooke		45.3397	-71.9269	     28.60	    1075	     885	190	     21.5	   37.6	     397	     389
4330111.05	CT	433	QC		Sherbrooke		45.4053	-71.8301	      4.49	    4946	    4982	-36	     -0.7	 1100.6	    1849	    1840
4330111.06	CT	433	QC		Sherbrooke		45.404	-71.8384	      2.66	    3091	    3050	41	      1.3	 1163.7	    1272	    1246
4330111.07	CT	433	QC		Sherbrooke		45.4277	-71.839	     14.92	    5435	    4115	1320	     32.1	  364.3	    2389	    2269
4330111.08	CT	433	QC		Sherbrooke		45.4392	-71.8916	     14.98	    4969	    4722	247	      5.2	  331.7	    2070	    2014
4330112.00	CT	433	QC		Sherbrooke		45.4722	-71.8155	    338.99	    5656	    5303	353	      6.7	   16.7	    2225	    2153
4330113.01	CT	433	QC		Sherbrooke		45.4068	-72.0372	     42.44	    5292	    5058	234	      4.6	  124.7	    1978	    1947
4330113.02	CT	433	QC		Sherbrooke		45.3693	-72.0398	     32.71	    5503	    3926	1577	     40.2	  168.3	    2131	    2107
4330200.00	CT	433	QC		Sherbrooke		45.2762	-71.9714	     46.20	    1582	    1623	-41	     -2.5	   34.2	     932	     689
4330201.00	CT	433	QC		Sherbrooke		45.2376	-71.8418	    136.16	    2771	    2626	145	      5.5	   20.4	    1103	    1059
4330202.00	CT	433	QC		Sherbrooke		45.2167	-71.7887	    113.73	    2369	    2118	251	     11.9	   20.8	    1010	     973
4330300.01	CT	433	QC		Sherbrooke		45.4728	-71.9601	     69.39	    5952	    5572	380	      6.8	   85.8	    2412	    2374
4330300.02	CT	433	QC		Sherbrooke		45.4716	-72.0506	     70.73	    3402	    3090	312	     10.1	   48.1	    1650	    1393
4330400.01	CT	433	QC		Sherbrooke		45.2797	-72.1489	     41.49	    5366	    4748	618	     13.0	  129.3	    2723	    2312
4330400.02	CT	433	QC		Sherbrooke		45.276	-72.1246	     17.54	    5897	    6172	-275	     -4.5	  336.3	    2709	    2588
4330400.03	CT	433	QC		Sherbrooke		45.2722	-72.1462	      2.94	    6731	    6426	305	      4.7	 2290.7	    3605	    3451
4330400.04	CT	433	QC		Sherbrooke		45.2549	-72.1572	     82.22	    7364	    6534	830	     12.7	   89.6	    4568	    3355
4330401.00	CT	433	QC		Sherbrooke		45.5646	-71.9845	     91.24	    1501	    1479	22	      1.5	   16.5	     641	     616
4330402.00	CT	433	QC		Sherbrooke		45.4213	-72.2272	    136.27	    3575	    2979	596	     20.0	   26.2	    2470	    1549
4420001.00	CT	442	QC		Trois-Rivières		46.348	-72.535	      0.63	    2056	    2284	-228	    -10.0	 3273.9	    1414	    1221
4420002.00	CT	442	QC		Trois-Rivières		46.3448	-72.5432	      0.86	    2949	    3160	-211	     -6.7	 3433.9	    2014	    1754
4420003.00	CT	442	QC		Trois-Rivières		46.3349	-72.5554	      3.02	    2539	    2866	-327	    -11.4	  839.9	    1786	    1570
4420004.00	CT	442	QC		Trois-Rivières		46.3432	-72.5805	      2.73	    4502	    4582	-80	     -1.7	 1651.5	    2614	    2421
4420005.00	CT	442	QC		Trois-Rivières		46.3547	-72.5376	      2.15	    2058	    2052	6	      0.3	  957.8	    1332	    1161
4420006.00	CT	442	QC		Trois-Rivières		46.3613	-72.5507	      0.73	    2148	    2333	-185	     -7.9	 2925.2	    1280	    1203
4420007.00	CT	442	QC		Trois-Rivières		46.3572	-72.5557	      0.88	    2345	    2428	-83	     -3.4	 2668.1	    1413	    1299
4420008.00	CT	442	QC		Trois-Rivières		46.3495	-72.5672	      2.09	    2341	    2343	-2	     -0.1	 1120.5	    1550	    1263
4420009.00	CT	442	QC		Trois-Rivières		46.3567	-72.5816	      0.44	    1784	    1836	-52	     -2.8	 4029.8	    1224	    1133
4420010.00	CT	442	QC		Trois-Rivières		46.3604	-72.5702	      1.71	    4155	    3813	342	      9.0	 2425.0	    2438	    1948
4420011.00	CT	442	QC		Trois-Rivières		46.3645	-72.5834	      1.29	    2473	    2529	-56	     -2.2	 1918.1	    1259	    1201
4420012.01	CT	442	QC		Trois-Rivières		46.3507	-72.595	      1.05	    2461	    2488	-27	     -1.1	 2333.8	    1568	    1353
4420012.02	CT	442	QC		Trois-Rivières		46.3578	-72.5963	      1.77	    4517	    4329	188	      4.3	 2557.8	    2395	    2236
4420013.01	CT	442	QC		Trois-Rivières		46.3721	-72.6346	     51.37	    6079	    4581	1498	     32.7	  118.3	    2578	    2488
4420013.02	CT	442	QC		Trois-Rivières		46.3652	-72.6095	      2.03	    3628	    3185	443	     13.9	 1786.4	    1650	    1621
4420013.03	CT	442	QC		Trois-Rivières		46.3777	-72.618	      5.09	    3124	    3064	60	      2.0	  614.2	    1316	    1306
4420100.01	CT	442	QC		Trois-Rivières		46.3246	-72.5727	      3.05	    7069	    6932	137	      2.0	 2320.9	    3629	    3500
4420100.02	CT	442	QC		Trois-Rivières		46.306	-72.5944	      9.17	    4301	    3881	420	     10.8	  468.9	    1888	    1812
4420101.02	CT	442	QC		Trois-Rivières		46.3318	-72.6003	     14.18	    6194	    5249	945	     18.0	  436.9	    2714	    2629
4420101.03	CT	442	QC		Trois-Rivières		46.3475	-72.6001	      1.57	    3807	    3769	38	      1.0	 2419.9	    1837	    1765
4420101.04	CT	442	QC		Trois-Rivières		46.3464	-72.6106	      1.80	    4852	    4940	-88	     -1.8	 2702.8	    1804	    1765
4420102.00	CT	442	QC		Trois-Rivières		46.308	-72.7075	     62.61	    8270	    7280	990	     13.6	  132.1	    3295	    3183
4420200.00	CT	442	QC		Trois-Rivières		46.3765	-72.5078	      2.82	    5367	    5429	-62	     -1.1	 1904.8	    2751	    2588
4420201.00	CT	442	QC		Trois-Rivières		46.365	-72.5117	      1.13	    2787	    2825	-38	     -1.3	 2461.1	    1550	    1434
4420202.00	CT	442	QC		Trois-Rivières		46.3637	-72.5226	      0.69	    2242	    2416	-174	     -7.2	 3271.1	    1358	    1268
4420203.00	CT	442	QC		Trois-Rivières		46.3711	-72.5271	      1.25	    2905	    3073	-168	     -5.5	 2321.2	    1762	    1648
4420204.00	CT	442	QC		Trois-Rivières		46.3796	-72.5336	      4.70	    4635	    4843	-208	     -4.3	  986.3	    2368	    2278
4420205.01	CT	442	QC		Trois-Rivières		46.3923	-72.5479	      3.24	    6763	    6505	258	      4.0	 2085.9	    2753	    2703
4420205.02	CT	442	QC		Trois-Rivières		46.3836	-72.5567	      2.69	    4732	    3761	971	     25.8	 1759.8	    2209	    2123
4420205.03	CT	442	QC		Trois-Rivières		46.3745	-72.5655	      1.75	    3966	    4170	-204	     -4.9	 2268.4	    1917	    1832
4420210.00	CT	442	QC		Trois-Rivières		46.3996	-72.4999	     39.89	    6934	    6289	645	     10.3	  173.8	    2881	    2799
4420211.00	CT	442	QC		Trois-Rivières		46.4123	-72.5685	     60.52	    7355	    7058	297	      4.2	  121.5	    2981	    2885
4420212.00	CT	442	QC		Trois-Rivières		46.4579	-72.5367	     91.51	    2775	    2368	407	     17.2	   30.3	    1193	    1145
4420213.00	CT	442	QC		Trois-Rivières		46.4471	-72.3636	     58.59	    1664	    1566	98	      6.3	   28.4	     861	     766
4420300.00	CT	442	QC		Trois-Rivières		46.2811	-72.4262	    172.91	    7567	    6193	1374	     22.2	   43.8	    3311	    3135
4420301.00	CT	442	QC		Trois-Rivières		46.3751	-72.3914	     20.77	      45	      56	-11	    -19.6	    2.2	      47	      28
4420302.00	CT	442	QC		Trois-Rivières		46.3247	-72.2648	    247.81	    5006	    4924	82	      1.7	   20.2	    2398	    2253
4420303.00	CT	442	QC		Trois-Rivières		46.5178	-72.4606	     54.15	     591	     553	38	      6.9	   10.9	     273	     261
4420304.00	CT	442	QC		Trois-Rivières		46.3135	-72.8562	    106.51	    2787	    2760	27	      1.0	   26.2	    1226	    1160
4470001.01	CT	447	QC		Drummondville		45.8871	-72.522	     34.50	    4843	    4863	-20	     -0.4	  140.4	    2088	    2036
4470001.02	CT	447	QC		Drummondville		45.9015	-72.5125	      1.89	    3062	    2709	353	     13.0	 1615.9	    1764	    1703
4470002.00	CT	447	QC		Drummondville		45.8966	-72.5041	      2.58	    4909	    4484	425	      9.5	 1906.2	    2093	    2042
4470003.00	CT	447	QC		Drummondville		45.8823	-72.4827	      4.22	    6447	    6234	213	      3.4	 1528.2	    3869	    3539
4470004.00	CT	447	QC		Drummondville		45.863	-72.4735	      1.30	    3644	    3668	-24	     -0.7	 2808.5	    1816	    1733
4470005.00	CT	447	QC		Drummondville		45.8568	-72.4538	      8.42	    5532	    5226	306	      5.9	  657.2	    2384	    2332
4470006.00	CT	447	QC		Drummondville		45.8681	-72.4955	      2.85	    4283	    4353	-70	     -1.6	 1505.3	    2463	    2276
4470007.00	CT	447	QC		Drummondville		45.8773	-72.4926	      1.17	    4527	    4646	-119	     -2.6	 3864.6	    2622	    2459
4470008.00	CT	447	QC		Drummondville		45.8843	-72.5134	      5.28	    6633	    6112	521	      8.5	 1257.0	    3423	    3275
4470009.00	CT	447	QC		Drummondville		45.8647	-72.5092	      9.27	    8781	    6864	1917	     27.9	  946.9	    3516	    3455
4470010.00	CT	447	QC		Drummondville		45.879	-72.442	     20.01	    7382	    6865	517	      7.5	  368.9	    3005	    2888
4470011.00	CT	447	QC		Drummondville		45.9249	-72.4295	    110.30	    4389	    4079	310	      7.6	   39.8	    1671	    1638
4470012.00	CT	447	QC		Drummondville		45.8669	-72.2723	    111.41	    1584	    1508	76	      5.0	   14.2	     939	     692
4470013.00	CT	447	QC		Drummondville		45.9416	-72.5798	     58.01	    1251	    1136	115	     10.1	   21.6	     473	     465
4470014.00	CT	447	QC		Drummondville		45.8331	-72.4328	      5.14	    5568	    5395	173	      3.2	 1083.5	    2196	    2135
4470015.00	CT	447	QC		Drummondville		45.8295	-72.4171	     90.70	    5449	    5238	211	      4.0	   60.1	    2242	    2125
